'Time','VidTime','Raw Value','Blink','Mark'
2019/10/22 10:45:23.009,07:00:00.009,58,0,0
2019/10/22 10:45:23.011,07:00:00.011,53,0,0
2019/10/22 10:45:23.013,07:00:00.013,42,0,0
2019/10/22 10:45:23.015,07:00:00.015,25,0,0
2019/10/22 10:45:23.017,07:00:00.017,16,0,0
2019/10/22 10:45:23.019,07:00:00.019,24,0,0
2019/10/22 10:45:23.021,07:00:00.021,24,0,0
2019/10/22 10:45:23.023,07:00:00.023,8,0,0
2019/10/22 10:45:23.025,07:00:00.025,1,0,0
2019/10/22 10:45:23.027,07:00:00.027,20,0,0
2019/10/22 10:45:23.029,07:00:00.029,64,0,0
2019/10/22 10:45:23.031,07:00:00.031,88,0,0
2019/10/22 10:45:23.033,07:00:00.033,75,0,0
2019/10/22 10:45:23.035,07:00:00.035,50,0,0
2019/10/22 10:45:23.037,07:00:00.037,45,0,0
2019/10/22 10:45:23.039,07:00:00.039,52,0,0
2019/10/22 10:45:23.041,07:00:00.041,36,0,0
2019/10/22 10:45:23.042,07:00:00.042,8,0,0
2019/10/22 10:45:23.044,07:00:00.044,-13,0,0
2019/10/22 10:45:23.046,07:00:00.046,-25,0,0
2019/10/22 10:45:23.048,07:00:00.048,-25,0,0
2019/10/22 10:45:23.050,07:00:00.050,-11,0,0
2019/10/22 10:45:23.052,07:00:00.052,2,0,0
2019/10/22 10:45:23.054,07:00:00.054,-5,0,0
2019/10/22 10:45:23.056,07:00:00.056,-19,0,0
2019/10/22 10:45:23.058,07:00:00.058,-9,0,0
2019/10/22 10:45:23.060,07:00:00.060,7,0,0
2019/10/22 10:45:23.062,07:00:00.062,13,0,0
2019/10/22 10:45:23.064,07:00:00.064,25,0,0
2019/10/22 10:45:23.066,07:00:00.066,38,0,0
2019/10/22 10:45:23.068,07:00:00.068,37,0,0
2019/10/22 10:45:23.070,07:00:00.070,33,0,0
2019/10/22 10:45:23.072,07:00:00.072,27,0,0
2019/10/22 10:45:23.074,07:00:00.074,34,0,0
2019/10/22 10:45:23.076,07:00:00.076,53,0,0
2019/10/22 10:45:23.078,07:00:00.078,64,0,0
2019/10/22 10:45:23.080,07:00:00.080,52,0,0
2019/10/22 10:45:23.082,07:00:00.082,36,0,0
2019/10/22 10:45:23.083,07:00:00.083,36,0,0
2019/10/22 10:45:23.085,07:00:00.085,56,0,0
2019/10/22 10:45:23.087,07:00:00.087,66,0,0
2019/10/22 10:45:23.089,07:00:00.089,52,0,0
2019/10/22 10:45:23.091,07:00:00.091,45,0,0
2019/10/22 10:45:23.093,07:00:00.093,60,0,0
2019/10/22 10:45:23.095,07:00:00.095,77,0,0
2019/10/22 10:45:23.097,07:00:00.097,87,0,0
2019/10/22 10:45:23.099,07:00:00.099,87,0,0
2019/10/22 10:45:23.101,07:00:00.101,81,0,0
2019/10/22 10:45:23.103,07:00:00.103,60,0,0
2019/10/22 10:45:23.105,07:00:00.105,44,0,0
2019/10/22 10:45:23.107,07:00:00.107,39,0,0
2019/10/22 10:45:23.109,07:00:00.109,49,0,0
2019/10/22 10:45:23.111,07:00:00.111,58,0,0
2019/10/22 10:45:23.113,07:00:00.113,52,0,0
2019/10/22 10:45:23.115,07:00:00.115,32,0,0
2019/10/22 10:45:23.117,07:00:00.117,29,0,0
2019/10/22 10:45:23.119,07:00:00.119,45,0,0
2019/10/22 10:45:23.121,07:00:00.121,25,0,0
2019/10/22 10:45:23.123,07:00:00.123,-13,0,0
2019/10/22 10:45:23.125,07:00:00.125,-29,0,0
2019/10/22 10:45:23.126,07:00:00.126,-19,0,0
2019/10/22 10:45:23.128,07:00:00.128,6,0,0
2019/10/22 10:45:23.130,07:00:00.130,28,0,0
2019/10/22 10:45:23.132,07:00:00.132,39,0,0
2019/10/22 10:45:23.134,07:00:00.134,27,0,0
2019/10/22 10:45:23.136,07:00:00.136,22,0,0
2019/10/22 10:45:23.138,07:00:00.138,32,0,0
2019/10/22 10:45:23.140,07:00:00.140,54,0,0
2019/10/22 10:45:23.142,07:00:00.142,72,0,0
2019/10/22 10:45:23.144,07:00:00.144,71,0,0
2019/10/22 10:45:23.146,07:00:00.146,53,0,0
2019/10/22 10:45:23.148,07:00:00.148,29,0,0
2019/10/22 10:45:23.150,07:00:00.150,19,0,0
2019/10/22 10:45:23.152,07:00:00.152,23,0,0
2019/10/22 10:45:23.154,07:00:00.154,26,0,0
2019/10/22 10:45:23.156,07:00:00.156,27,0,0
2019/10/22 10:45:23.158,07:00:00.158,33,0,0
2019/10/22 10:45:23.160,07:00:00.160,40,0,0
2019/10/22 10:45:23.162,07:00:00.162,41,0,0
2019/10/22 10:45:23.164,07:00:00.164,24,0,0
2019/10/22 10:45:23.166,07:00:00.166,3,0,0
2019/10/22 10:45:23.167,07:00:00.167,-3,0,0
2019/10/22 10:45:23.169,07:00:00.169,10,0,0
2019/10/22 10:45:23.171,07:00:00.171,25,0,0
2019/10/22 10:45:23.173,07:00:00.173,41,0,0
2019/10/22 10:45:23.175,07:00:00.175,53,0,0
2019/10/22 10:45:23.177,07:00:00.177,56,0,0
2019/10/22 10:45:23.179,07:00:00.179,57,0,0
2019/10/22 10:45:23.181,07:00:00.181,55,0,0
2019/10/22 10:45:23.183,07:00:00.183,60,0,0
2019/10/22 10:45:23.185,07:00:00.185,73,0,0
2019/10/22 10:45:23.187,07:00:00.187,83,0,0
2019/10/22 10:45:23.189,07:00:00.189,83,0,0
2019/10/22 10:45:23.191,07:00:00.191,82,0,0
2019/10/22 10:45:23.193,07:00:00.193,73,0,0
2019/10/22 10:45:23.195,07:00:00.195,55,0,0
2019/10/22 10:45:23.197,07:00:00.197,53,0,0
2019/10/22 10:45:23.199,07:00:00.199,71,0,0
2019/10/22 10:45:23.201,07:00:00.201,92,0,0
2019/10/22 10:45:23.203,07:00:00.203,90,0,0
2019/10/22 10:45:23.205,07:00:00.205,58,0,0
2019/10/22 10:45:23.207,07:00:00.207,39,0,0
2019/10/22 10:45:23.208,07:00:00.208,40,0,0
2019/10/22 10:45:23.210,07:00:00.210,43,0,0
2019/10/22 10:45:23.212,07:00:00.212,33,0,0
2019/10/22 10:45:23.214,07:00:00.214,21,0,0
2019/10/22 10:45:23.216,07:00:00.216,26,0,0
2019/10/22 10:45:23.218,07:00:00.218,39,0,0
2019/10/22 10:45:23.220,07:00:00.220,52,0,0
2019/10/22 10:45:23.222,07:00:00.222,59,0,0
2019/10/22 10:45:23.224,07:00:00.224,52,0,0
2019/10/22 10:45:23.226,07:00:00.226,56,0,0
2019/10/22 10:45:23.228,07:00:00.228,82,0,0
2019/10/22 10:45:23.230,07:00:00.230,105,0,0
2019/10/22 10:45:23.232,07:00:00.232,104,0,0
2019/10/22 10:45:23.234,07:00:00.234,66,0,0
2019/10/22 10:45:23.236,07:00:00.236,18,0,0
2019/10/22 10:45:23.238,07:00:00.238,2,0,0
2019/10/22 10:45:23.240,07:00:00.240,16,0,0
2019/10/22 10:45:23.242,07:00:00.242,28,0,0
2019/10/22 10:45:23.244,07:00:00.244,27,0,0
2019/10/22 10:45:23.246,07:00:00.246,23,0,0
2019/10/22 10:45:23.248,07:00:00.248,43,0,0
2019/10/22 10:45:23.250,07:00:00.250,72,0,0
2019/10/22 10:45:23.251,07:00:00.251,82,0,0
2019/10/22 10:45:23.253,07:00:00.253,58,0,0
2019/10/22 10:45:23.255,07:00:00.255,29,0,0
2019/10/22 10:45:23.257,07:00:00.257,34,0,0
2019/10/22 10:45:23.259,07:00:00.259,49,0,0
2019/10/22 10:45:23.261,07:00:00.261,53,0,0
2019/10/22 10:45:23.263,07:00:00.263,45,0,0
2019/10/22 10:45:23.265,07:00:00.265,27,0,0
2019/10/22 10:45:23.267,07:00:00.267,38,0,0
2019/10/22 10:45:23.269,07:00:00.269,75,0,0
2019/10/22 10:45:23.271,07:00:00.271,92,0,0
2019/10/22 10:45:23.273,07:00:00.273,69,0,0
2019/10/22 10:45:23.275,07:00:00.275,36,0,0
2019/10/22 10:45:23.277,07:00:00.277,35,0,0
2019/10/22 10:45:23.279,07:00:00.279,53,0,0
2019/10/22 10:45:23.281,07:00:00.281,55,0,0
2019/10/22 10:45:23.283,07:00:00.283,36,0,0
2019/10/22 10:45:23.285,07:00:00.285,26,0,0
2019/10/22 10:45:23.287,07:00:00.287,22,0,0
2019/10/22 10:45:23.289,07:00:00.289,17,0,0
2019/10/22 10:45:23.291,07:00:00.291,18,0,0
2019/10/22 10:45:23.292,07:00:00.292,21,0,0
2019/10/22 10:45:23.294,07:00:00.294,12,0,0
2019/10/22 10:45:23.296,07:00:00.296,4,0,0
2019/10/22 10:45:23.298,07:00:00.298,11,0,0
2019/10/22 10:45:23.300,07:00:00.300,36,0,0
2019/10/22 10:45:23.302,07:00:00.302,55,0,0
2019/10/22 10:45:23.304,07:00:00.304,52,0,0
2019/10/22 10:45:23.306,07:00:00.306,19,0,0
2019/10/22 10:45:23.308,07:00:00.308,-1,0,0
2019/10/22 10:45:23.310,07:00:00.310,9,0,0
2019/10/22 10:45:23.312,07:00:00.312,51,0,0
2019/10/22 10:45:23.314,07:00:00.314,87,0,0
2019/10/22 10:45:23.316,07:00:00.316,96,0,0
2019/10/22 10:45:23.318,07:00:00.318,92,0,0
2019/10/22 10:45:23.320,07:00:00.320,96,0,0
2019/10/22 10:45:23.322,07:00:00.322,75,0,0
2019/10/22 10:45:23.324,07:00:00.324,33,0,0
2019/10/22 10:45:23.326,07:00:00.326,11,0,0
2019/10/22 10:45:23.328,07:00:00.328,27,0,0
2019/10/22 10:45:23.330,07:00:00.330,49,0,0
2019/10/22 10:45:23.332,07:00:00.332,49,0,0
2019/10/22 10:45:23.333,07:00:00.333,33,0,0
2019/10/22 10:45:23.335,07:00:00.335,21,0,0
2019/10/22 10:45:23.337,07:00:00.337,40,0,0
2019/10/22 10:45:23.339,07:00:00.339,76,0,0
2019/10/22 10:45:23.341,07:00:00.341,89,0,0
2019/10/22 10:45:23.343,07:00:00.343,74,0,0
2019/10/22 10:45:23.345,07:00:00.345,55,0,0
2019/10/22 10:45:23.347,07:00:00.347,56,0,0
2019/10/22 10:45:23.349,07:00:00.349,57,0,0
2019/10/22 10:45:23.351,07:00:00.351,40,0,0
2019/10/22 10:45:23.353,07:00:00.353,18,0,0
2019/10/22 10:45:23.355,07:00:00.355,10,0,0
2019/10/22 10:45:23.357,07:00:00.357,24,0,0
2019/10/22 10:45:23.359,07:00:00.359,45,0,0
2019/10/22 10:45:23.361,07:00:00.361,66,0,0
2019/10/22 10:45:23.363,07:00:00.363,69,0,0
2019/10/22 10:45:23.365,07:00:00.365,66,0,0
2019/10/22 10:45:23.367,07:00:00.367,65,0,0
2019/10/22 10:45:23.369,07:00:00.369,56,0,0
2019/10/22 10:45:23.371,07:00:00.371,45,0,0
2019/10/22 10:45:23.373,07:00:00.373,39,0,0
2019/10/22 10:45:23.375,07:00:00.375,36,0,0
2019/10/22 10:45:23.376,07:00:00.376,28,0,0
2019/10/22 10:45:23.378,07:00:00.378,21,0,0
2019/10/22 10:45:23.380,07:00:00.380,16,0,0
2019/10/22 10:45:23.382,07:00:00.382,12,0,0
2019/10/22 10:45:23.384,07:00:00.384,19,0,0
2019/10/22 10:45:23.386,07:00:00.386,28,0,0
2019/10/22 10:45:23.388,07:00:00.388,37,0,0
2019/10/22 10:45:23.390,07:00:00.390,33,0,0
2019/10/22 10:45:23.392,07:00:00.392,5,0,0
2019/10/22 10:45:23.394,07:00:00.394,-39,0,0
2019/10/22 10:45:23.396,07:00:00.396,-46,0,0
2019/10/22 10:45:23.398,07:00:00.398,-8,0,0
2019/10/22 10:45:23.400,07:00:00.400,25,0,0
2019/10/22 10:45:23.402,07:00:00.402,38,0,0
2019/10/22 10:45:23.404,07:00:00.404,28,0,0
2019/10/22 10:45:23.406,07:00:00.406,16,0,0
2019/10/22 10:45:23.408,07:00:00.408,28,0,0
2019/10/22 10:45:23.410,07:00:00.410,55,0,0
2019/10/22 10:45:23.412,07:00:00.412,69,0,0
2019/10/22 10:45:23.414,07:00:00.414,66,0,0
2019/10/22 10:45:23.416,07:00:00.416,70,0,0
2019/10/22 10:45:23.417,07:00:00.417,88,0,0
2019/10/22 10:45:23.419,07:00:00.419,115,0,0
2019/10/22 10:45:23.421,07:00:00.421,-124,0,0
2019/10/22 10:45:23.423,07:00:00.423,97,0,0
2019/10/22 10:45:23.425,07:00:00.425,54,0,0
2019/10/22 10:45:23.427,07:00:00.427,66,0,0
2019/10/22 10:45:23.429,07:00:00.429,108,0,0
2019/10/22 10:45:23.431,07:00:00.431,-96,0,0
2019/10/22 10:45:23.433,07:00:00.433,-83,0,0
2019/10/22 10:45:23.435,07:00:00.435,-116,0,0
2019/10/22 10:45:23.437,07:00:00.437,101,0,0
2019/10/22 10:45:23.439,07:00:00.439,89,0,0
2019/10/22 10:45:23.441,07:00:00.441,104,0,0
2019/10/22 10:45:23.443,07:00:00.443,-128,0,0
2019/10/22 10:45:23.445,07:00:00.445,-108,0,0
2019/10/22 10:45:23.447,07:00:00.447,-116,0,0
2019/10/22 10:45:23.449,07:00:00.449,118,0,0
2019/10/22 10:45:23.451,07:00:00.451,97,0,0
2019/10/22 10:45:23.453,07:00:00.453,74,0,0
2019/10/22 10:45:23.455,07:00:00.455,59,0,0
2019/10/22 10:45:23.457,07:00:00.457,53,0,0
2019/10/22 10:45:23.458,07:00:00.458,45,0,0
2019/10/22 10:45:23.460,07:00:00.460,39,0,0
2019/10/22 10:45:23.462,07:00:00.462,49,0,0
2019/10/22 10:45:23.464,07:00:00.464,37,0,0
2019/10/22 10:45:23.466,07:00:00.466,16,0,0
2019/10/22 10:45:23.468,07:00:00.468,20,0,0
2019/10/22 10:45:23.470,07:00:00.470,48,0,0
2019/10/22 10:45:23.472,07:00:00.472,76,0,0
2019/10/22 10:45:23.474,07:00:00.474,88,0,0
2019/10/22 10:45:23.476,07:00:00.476,90,0,0
2019/10/22 10:45:23.478,07:00:00.478,81,0,0
2019/10/22 10:45:23.480,07:00:00.480,59,0,0
2019/10/22 10:45:23.482,07:00:00.482,38,0,0
2019/10/22 10:45:23.484,07:00:00.484,43,0,0
2019/10/22 10:45:23.486,07:00:00.486,61,0,0
2019/10/22 10:45:23.488,07:00:00.488,50,0,0
2019/10/22 10:45:23.490,07:00:00.490,19,0,0
2019/10/22 10:45:23.492,07:00:00.492,-4,0,0
2019/10/22 10:45:23.494,07:00:00.494,-19,0,0
2019/10/22 10:45:23.496,07:00:00.496,-13,0,0
2019/10/22 10:45:23.498,07:00:00.498,9,0,0
2019/10/22 10:45:23.500,07:00:00.500,40,0,0
2019/10/22 10:45:23.501,07:00:00.501,72,0,0
2019/10/22 10:45:23.503,07:00:00.503,73,0,0
2019/10/22 10:45:23.505,07:00:00.505,38,0,0
2019/10/22 10:45:23.507,07:00:00.507,10,0,0
2019/10/22 10:45:23.509,07:00:00.509,8,0,0
2019/10/22 10:45:23.511,07:00:00.511,19,0,0
2019/10/22 10:45:23.513,07:00:00.513,22,0,0
2019/10/22 10:45:23.515,07:00:00.515,11,0,0
2019/10/22 10:45:23.517,07:00:00.517,1,0,0
2019/10/22 10:45:23.519,07:00:00.519,-13,0,0
2019/10/22 10:45:23.521,07:00:00.521,-7,0,0
2019/10/22 10:45:23.523,07:00:00.523,-8,0,0
2019/10/22 10:45:23.525,07:00:00.525,-38,0,0
2019/10/22 10:45:23.527,07:00:00.527,-37,0,0
2019/10/22 10:45:23.529,07:00:00.529,1,0,0
2019/10/22 10:45:23.531,07:00:00.531,38,0,0
2019/10/22 10:45:23.533,07:00:00.533,61,0,0
2019/10/22 10:45:23.535,07:00:00.535,73,0,0
2019/10/22 10:45:23.537,07:00:00.537,80,0,0
2019/10/22 10:45:23.539,07:00:00.539,89,0,0
2019/10/22 10:45:23.541,07:00:00.541,101,0,0
2019/10/22 10:45:23.542,07:00:00.542,75,0,0
2019/10/22 10:45:23.544,07:00:00.544,38,0,0
2019/10/22 10:45:23.546,07:00:00.546,21,0,0
2019/10/22 10:45:23.548,07:00:00.548,25,0,0
2019/10/22 10:45:23.550,07:00:00.550,34,0,0
2019/10/22 10:45:23.552,07:00:00.552,32,0,0
2019/10/22 10:45:23.554,07:00:00.554,23,0,0
2019/10/22 10:45:23.556,07:00:00.556,17,0,0
2019/10/22 10:45:23.558,07:00:00.558,1,0,0
2019/10/22 10:45:23.560,07:00:00.560,-22,0,0
2019/10/22 10:45:23.562,07:00:00.562,-27,0,0
2019/10/22 10:45:23.564,07:00:00.564,-20,0,0
2019/10/22 10:45:23.566,07:00:00.566,-3,0,0
2019/10/22 10:45:23.568,07:00:00.568,13,0,0
2019/10/22 10:45:23.570,07:00:00.570,25,0,0
2019/10/22 10:45:23.572,07:00:00.572,34,0,0
2019/10/22 10:45:23.574,07:00:00.574,27,0,0
2019/10/22 10:45:23.576,07:00:00.576,13,0,0
2019/10/22 10:45:23.578,07:00:00.578,-6,0,0
2019/10/22 10:45:23.580,07:00:00.580,-4,0,0
2019/10/22 10:45:23.582,07:00:00.582,-1,0,0
2019/10/22 10:45:23.583,07:00:00.583,-5,0,0
2019/10/22 10:45:23.585,07:00:00.585,5,0,0
2019/10/22 10:45:23.587,07:00:00.587,26,0,0
2019/10/22 10:45:23.589,07:00:00.589,34,0,0
2019/10/22 10:45:23.591,07:00:00.591,27,0,0
2019/10/22 10:45:23.593,07:00:00.593,23,0,0
2019/10/22 10:45:23.595,07:00:00.595,21,0,0
2019/10/22 10:45:23.597,07:00:00.597,28,0,0
2019/10/22 10:45:23.599,07:00:00.599,41,0,0
2019/10/22 10:45:23.601,07:00:00.601,56,0,0
2019/10/22 10:45:23.603,07:00:00.603,43,0,0
2019/10/22 10:45:23.605,07:00:00.605,-13,0,0
2019/10/22 10:45:23.607,07:00:00.607,-55,0,0
2019/10/22 10:45:23.609,07:00:00.609,-45,0,0
2019/10/22 10:45:23.611,07:00:00.611,-19,0,0
2019/10/22 10:45:23.613,07:00:00.613,-9,0,0
2019/10/22 10:45:23.615,07:00:00.615,-14,0,0
2019/10/22 10:45:23.617,07:00:00.617,-21,0,0
2019/10/22 10:45:23.619,07:00:00.619,-20,0,0
2019/10/22 10:45:23.621,07:00:00.621,-4,0,0
2019/10/22 10:45:23.623,07:00:00.623,6,0,0
2019/10/22 10:45:23.625,07:00:00.625,1,0,0
2019/10/22 10:45:23.626,07:00:00.626,-7,0,0
2019/10/22 10:45:23.628,07:00:00.628,2,0,0
2019/10/22 10:45:23.630,07:00:00.630,18,0,0
2019/10/22 10:45:23.632,07:00:00.632,13,0,0
2019/10/22 10:45:23.634,07:00:00.634,-9,0,0
2019/10/22 10:45:23.636,07:00:00.636,-27,0,0
2019/10/22 10:45:23.638,07:00:00.638,-34,0,0
2019/10/22 10:45:23.640,07:00:00.640,-7,0,0
2019/10/22 10:45:23.642,07:00:00.642,23,0,0
2019/10/22 10:45:23.644,07:00:00.644,38,0,0
2019/10/22 10:45:23.646,07:00:00.646,42,0,0
2019/10/22 10:45:23.648,07:00:00.648,43,0,0
2019/10/22 10:45:23.650,07:00:00.650,40,0,0
2019/10/22 10:45:23.652,07:00:00.652,40,0,0
2019/10/22 10:45:23.654,07:00:00.654,33,0,0
2019/10/22 10:45:23.656,07:00:00.656,-3,0,0
2019/10/22 10:45:23.658,07:00:00.658,-27,0,0
2019/10/22 10:45:23.660,07:00:00.660,-18,0,0
2019/10/22 10:45:23.662,07:00:00.662,2,0,0
2019/10/22 10:45:23.664,07:00:00.664,9,0,0
2019/10/22 10:45:23.666,07:00:00.666,12,0,0
2019/10/22 10:45:23.667,07:00:00.667,27,0,0
2019/10/22 10:45:23.669,07:00:00.669,41,0,0
2019/10/22 10:45:23.671,07:00:00.671,45,0,0
2019/10/22 10:45:23.673,07:00:00.673,40,0,0
2019/10/22 10:45:23.675,07:00:00.675,36,0,0
2019/10/22 10:45:23.677,07:00:00.677,44,0,0
2019/10/22 10:45:23.679,07:00:00.679,70,0,0
2019/10/22 10:45:23.681,07:00:00.681,96,0,0
2019/10/22 10:45:23.683,07:00:00.683,100,0,0
2019/10/22 10:45:23.685,07:00:00.685,77,0,0
2019/10/22 10:45:23.687,07:00:00.687,54,0,0
2019/10/22 10:45:23.689,07:00:00.689,32,0,0
2019/10/22 10:45:23.691,07:00:00.691,43,0,0
2019/10/22 10:45:23.693,07:00:00.693,71,0,0
2019/10/22 10:45:23.695,07:00:00.695,74,0,0
2019/10/22 10:45:23.697,07:00:00.697,60,0,0
2019/10/22 10:45:23.699,07:00:00.699,38,0,0
2019/10/22 10:45:23.701,07:00:00.701,11,0,0
2019/10/22 10:45:23.703,07:00:00.703,-3,0,0
2019/10/22 10:45:23.705,07:00:00.705,-23,0,0
2019/10/22 10:45:23.707,07:00:00.707,-49,0,0
2019/10/22 10:45:23.708,07:00:00.708,-44,0,0
2019/10/22 10:45:23.710,07:00:00.710,-14,0,0
2019/10/22 10:45:23.712,07:00:00.712,6,0,0
2019/10/22 10:45:23.714,07:00:00.714,18,0,0
2019/10/22 10:45:23.716,07:00:00.716,36,0,0
2019/10/22 10:45:23.718,07:00:00.718,65,0,0
2019/10/22 10:45:23.720,07:00:00.720,74,0,0
2019/10/22 10:45:23.722,07:00:00.722,69,0,0
2019/10/22 10:45:23.724,07:00:00.724,58,0,0
2019/10/22 10:45:23.726,07:00:00.726,56,0,0
2019/10/22 10:45:23.728,07:00:00.728,57,0,0
2019/10/22 10:45:23.730,07:00:00.730,57,0,0
2019/10/22 10:45:23.732,07:00:00.732,52,0,0
2019/10/22 10:45:23.734,07:00:00.734,33,0,0
2019/10/22 10:45:23.736,07:00:00.736,0,0,0
2019/10/22 10:45:23.738,07:00:00.738,3,0,0
2019/10/22 10:45:23.740,07:00:00.740,39,0,0
2019/10/22 10:45:23.742,07:00:00.742,55,0,0
2019/10/22 10:45:23.744,07:00:00.744,36,0,0
2019/10/22 10:45:23.746,07:00:00.746,12,0,0
2019/10/22 10:45:23.748,07:00:00.748,0,0,0
2019/10/22 10:45:23.750,07:00:00.750,-6,0,0
2019/10/22 10:45:23.751,07:00:00.751,-6,0,0
2019/10/22 10:45:23.753,07:00:00.753,-14,0,0
2019/10/22 10:45:23.755,07:00:00.755,-28,0,0
2019/10/22 10:45:23.757,07:00:00.757,-35,0,0
2019/10/22 10:45:23.759,07:00:00.759,-29,0,0
2019/10/22 10:45:23.761,07:00:00.761,-20,0,0
2019/10/22 10:45:23.763,07:00:00.763,-28,0,0
2019/10/22 10:45:23.765,07:00:00.765,-37,0,0
2019/10/22 10:45:23.767,07:00:00.767,-7,0,0
2019/10/22 10:45:23.769,07:00:00.769,36,0,0
2019/10/22 10:45:23.771,07:00:00.771,51,0,0
2019/10/22 10:45:23.773,07:00:00.773,44,0,0
2019/10/22 10:45:23.775,07:00:00.775,41,0,0
2019/10/22 10:45:23.777,07:00:00.777,53,0,0
2019/10/22 10:45:23.779,07:00:00.779,51,0,0
2019/10/22 10:45:23.781,07:00:00.781,37,0,0
2019/10/22 10:45:23.783,07:00:00.783,33,0,0
2019/10/22 10:45:23.785,07:00:00.785,33,0,0
2019/10/22 10:45:23.787,07:00:00.787,35,0,0
2019/10/22 10:45:23.789,07:00:00.789,45,0,0
2019/10/22 10:45:23.791,07:00:00.791,60,0,0
2019/10/22 10:45:23.792,07:00:00.792,69,0,0
2019/10/22 10:45:23.794,07:00:00.794,59,0,0
2019/10/22 10:45:23.796,07:00:00.796,49,0,0
2019/10/22 10:45:23.798,07:00:00.798,48,0,0
2019/10/22 10:45:23.800,07:00:00.800,51,0,0
2019/10/22 10:45:23.802,07:00:00.802,51,0,0
2019/10/22 10:45:23.804,07:00:00.804,42,0,0
2019/10/22 10:45:23.806,07:00:00.806,34,0,0
2019/10/22 10:45:23.808,07:00:00.808,25,0,0
2019/10/22 10:45:23.810,07:00:00.810,17,0,0
2019/10/22 10:45:23.812,07:00:00.812,25,0,0
2019/10/22 10:45:23.814,07:00:00.814,44,0,0
2019/10/22 10:45:23.816,07:00:00.816,44,0,0
2019/10/22 10:45:23.818,07:00:00.818,34,0,0
2019/10/22 10:45:23.820,07:00:00.820,29,0,0
2019/10/22 10:45:23.822,07:00:00.822,41,0,0
2019/10/22 10:45:23.824,07:00:00.824,42,0,0
2019/10/22 10:45:23.826,07:00:00.826,37,0,0
2019/10/22 10:45:23.828,07:00:00.828,34,0,0
2019/10/22 10:45:23.830,07:00:00.830,41,0,0
2019/10/22 10:45:23.832,07:00:00.832,54,0,0
2019/10/22 10:45:23.833,07:00:00.833,22,0,0
2019/10/22 10:45:23.835,07:00:00.835,-41,0,0
2019/10/22 10:45:23.837,07:00:00.837,-59,0,0
2019/10/22 10:45:23.839,07:00:00.839,-14,0,0
2019/10/22 10:45:23.841,07:00:00.841,37,0,0
2019/10/22 10:45:23.843,07:00:00.843,67,0,0
2019/10/22 10:45:23.845,07:00:00.845,74,0,0
2019/10/22 10:45:23.847,07:00:00.847,68,0,0
2019/10/22 10:45:23.849,07:00:00.849,50,0,0
2019/10/22 10:45:23.851,07:00:00.851,42,0,0
2019/10/22 10:45:23.853,07:00:00.853,38,0,0
2019/10/22 10:45:23.855,07:00:00.855,17,0,0
2019/10/22 10:45:23.857,07:00:00.857,-6,0,0
2019/10/22 10:45:23.859,07:00:00.859,-3,0,0
2019/10/22 10:45:23.861,07:00:00.861,20,0,0
2019/10/22 10:45:23.863,07:00:00.863,37,0,0
2019/10/22 10:45:23.865,07:00:00.865,40,0,0
2019/10/22 10:45:23.867,07:00:00.867,34,0,0
2019/10/22 10:45:23.869,07:00:00.869,32,0,0
2019/10/22 10:45:23.871,07:00:00.871,39,0,0
2019/10/22 10:45:23.873,07:00:00.873,37,0,0
2019/10/22 10:45:23.875,07:00:00.875,5,0,0
2019/10/22 10:45:23.876,07:00:00.876,10,0,0
2019/10/22 10:45:23.878,07:00:00.878,57,0,0
2019/10/22 10:45:23.880,07:00:00.880,76,0,0
2019/10/22 10:45:23.882,07:00:00.882,55,0,0
2019/10/22 10:45:23.884,07:00:00.884,25,0,0
2019/10/22 10:45:23.886,07:00:00.886,22,0,0
2019/10/22 10:45:23.888,07:00:00.888,44,0,0
2019/10/22 10:45:23.890,07:00:00.890,81,0,0
2019/10/22 10:45:23.892,07:00:00.892,102,0,0
2019/10/22 10:45:23.894,07:00:00.894,82,0,0
2019/10/22 10:45:23.896,07:00:00.896,42,0,0
2019/10/22 10:45:23.898,07:00:00.898,9,0,0
2019/10/22 10:45:23.900,07:00:00.900,3,0,0
2019/10/22 10:45:23.902,07:00:00.902,36,0,0
2019/10/22 10:45:23.904,07:00:00.904,67,0,0
2019/10/22 10:45:23.906,07:00:00.906,80,0,0
2019/10/22 10:45:23.908,07:00:00.908,82,0,0
2019/10/22 10:45:23.910,07:00:00.910,96,0,0
2019/10/22 10:45:23.912,07:00:00.912,108,0,0
2019/10/22 10:45:23.914,07:00:00.914,107,0,0
2019/10/22 10:45:23.916,07:00:00.916,100,0,0
2019/10/22 10:45:23.917,07:00:00.917,115,0,0
2019/10/22 10:45:23.919,07:00:00.919,-120,0,0
2019/10/22 10:45:23.921,07:00:00.921,-111,0,0
2019/10/22 10:45:23.923,07:00:00.923,-117,0,0
2019/10/22 10:45:23.925,07:00:00.925,124,0,0
2019/10/22 10:45:23.927,07:00:00.927,115,0,0
2019/10/22 10:45:23.929,07:00:00.929,-127,0,0
2019/10/22 10:45:23.931,07:00:00.931,-100,0,0
2019/10/22 10:45:23.933,07:00:00.933,-86,0,0
2019/10/22 10:45:23.935,07:00:00.935,-85,0,0
2019/10/22 10:45:23.937,07:00:00.937,-72,0,0
2019/10/22 10:45:23.939,07:00:00.939,-48,0,0
2019/10/22 10:45:23.941,07:00:00.941,-42,0,0
